product_id,slug,issue_type,group_size,current_title,proposed_title,proposed_sku,price_toman,cost_usd,supplier_product_id,access_type,quota,duration,warranty,is_active,category,decision,title_confidence,base_slug,redirect_to,owner,status
cmty16u6o019zpbg47gric9a5,2808-genspark-plus-10k-credit-24h-۱-ماهه,similar-title-family,10,Genspark plus 10k credit (24h) (۱ ماهه),Genspark API — ۱۰K کردیت (۱ ماهه) — با گارانتی,GENSPARK-API-10K-1M,5239000,15.16,2808,API/توکن,10K کردیت,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,آرشیو (غیرفعال) + تغییر عنوان,بالا,,,,در انتظار تأیید
cmty16u7n01a7pbg4b5dakjz8,3286-genspark-plus-account-10000-credits-25-۱-ماهه,similar-title-family,10,"GenSpark Plus Account 10,000 Credits (25$) (۱ ماهه)",Genspark API — ۲۵$ (۱ ماهه),GENSPARK-API-25USD-1M,1381000,3.33,3286,API/توکن,25$,۱ ماهه,,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,آرشیو (غیرفعال) + تغییر عنوان,بالا,,,,در انتظار تأیید
cmty16u7w01a9pbg4sztscaxv,3531-genspark-seedance-25-10k-credits-day-۱-ماهه,similar-title-family,10,Genspark Seedance 2.5 - 10K Credits day (۱ ماهه),Genspark API — ۱۰K کردیت (۱ ماهه) — با گارانتی,GENSPARK-API-10K-1M,1849000,5.02,3531,API/توکن,10K کردیت,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,آرشیو (غیرفعال) + تغییر عنوان,بالا,,,,در انتظار تأیید
cmty16u9e01afpbg4l8eeleom,2856-gmail-random-ip-2010-2016-has-passed-youtube-trial,similar-title-family,22,Gmail Random IP 2010-2016 has passed YouTube trial,YouTube Premium,YOUTUBE-ACC-M,1032000,2.49,2856,نامشخص,,,,غیرفعال,استریم و سرگرمی,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16u9j01ahpbg4124w0fr3,2371-gmail-random-ip-2010-2016-trial-youtube,true-duplicate,5,Gmail Random ip 2010-2016 trial youtube,YouTube Premium,YOUTUBE-ACC-M,891000,2.15,2371,نامشخص,,,,غیرفعال,استریم و سرگرمی,نگهداشتن (مبنا),پایین,2371-gmail-random-ip-2010-2016-trial-youtube,,,در انتظار تأیید
cmty16u9o01ajpbg45gk0c0av,4256-gmail-random-ip-2010-2016-trial-youtube,true-duplicate,5,Gmail Random IP 2010-2016 trial YouTube,YouTube Premium,YOUTUBE-ACC-M,1053000,2.54,4256,نامشخص,,,,غیرفعال,استریم و سرگرمی,ادغام/آرشیو,پایین,2371-gmail-random-ip-2010-2016-trial-youtube,2371-gmail-random-ip-2010-2016-trial-youtube,,در انتظار تأیید
cmty16u9w01anpbg4qgvisr2k,1618-gmail-stock-random-20102022,true-duplicate,2,Gmail Stock Random 2010~2022,Gmail,GMAIL-ACC-M,846000,2.04,1618,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2370-gmail-stock-random-20102022,2370-gmail-stock-random-20102022,,در انتظار تأیید
cmty16ua901atpbg4zujadfbz,2678-gmail-us-old-date-201x-trial-has-2fa,true-duplicate,6,GMAIL US OLD DATE 201X TRIAL HAS 2FA,Gmail,GMAIL-ACC-M,1050000,2.53,2678,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2988-gmail-us-old-date-201x-trial-has-2fa,2988-gmail-us-old-date-201x-trial-has-2fa,,در انتظار تأیید
cmty16uae01avpbg4lc4nsubj,2945-gmail-us-old-date-201x-trial-has-2fa,true-duplicate,6,GMAIL US OLD DATE 201X TRIAL HAS 2FA,Gmail,GMAIL-ACC-M,1244000,3,2945,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2988-gmail-us-old-date-201x-trial-has-2fa,2988-gmail-us-old-date-201x-trial-has-2fa,,در انتظار تأیید
cmty16uai01axpbg4q85dq08y,2988-gmail-us-old-date-201x-trial-has-2fa,true-duplicate,6,GMAIL US OLD DATE 201X TRIAL HAS 2FA,Gmail,GMAIL-ACC-M,950000,2.29,2988,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,نگهداشتن (مبنا),پایین,2988-gmail-us-old-date-201x-trial-has-2fa,,,در انتظار تأیید
cmty16uam01azpbg4uz7kjjpa,4066-gmail-us-old-date-201x-trial-has-2fa,true-duplicate,6,GMAIL US OLD DATE 201X TRIAL HAS 2FA,Gmail,GMAIL-ACC-M,1161000,2.8,4066,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2988-gmail-us-old-date-201x-trial-has-2fa,2988-gmail-us-old-date-201x-trial-has-2fa,,در انتظار تأیید
cmty16uay01b5pbg454h99sme,3068-grok-super-6-7-days-۱-روزه,true-duplicate,3,GROK SUPER 6-7 DAYS () (۱ روزه),— (۷ روزه) — با گارانتی,ITEM-ACC-7D,1869000,5.07,3068,نامشخص,,۷ روزه,با گارانتی,غیرفعال,هوش مصنوعی,ادغام/آرشیو,پایین,3214-grok-super-6-7-days-۱-روزه,3214-grok-super-6-7-days-۱-روزه,,در انتظار تأیید
cmty16ub201b7pbg4qni1phwz,3078-grok-super-6-7-days-۱-روزه,true-duplicate,3,GROK SUPER 6-7 DAYS () (۱ روزه),— (۷ روزه) — با گارانتی,ITEM-ACC-7D,2230000,6.05,3078,نامشخص,,۷ روزه,با گارانتی,غیرفعال,هوش مصنوعی,ادغام/آرشیو,پایین,3214-grok-super-6-7-days-۱-روزه,3214-grok-super-6-7-days-۱-روزه,,در انتظار تأیید
cmty16ub701b9pbg47bh1ivnc,3214-grok-super-6-7-days-۱-روزه,true-duplicate,3,GROK SUPER 6-7 DAYS () (۱ روزه),— (۷ روزه) — با گارانتی,ITEM-ACC-7D,1849000,5.02,3214,نامشخص,,۷ روزه,با گارانتی,غیرفعال,هوش مصنوعی,نگهداشتن (مبنا),پایین,3214-grok-super-6-7-days-۱-روزه,,,در انتظار تأیید
cmty16ucl01bvpbg4raj4x6zc,1557-hotmail-trust-oauth2-live-buffalo-bh1d,true-duplicate,3,Hotmail Trust OAuth2 Live Buffalo BH1D,—,ITEM-ACC-M,14000,0.03,1557,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,5095-hotmail-trust-oauth2-live-buffalo-bh1d,5095-hotmail-trust-oauth2-live-buffalo-bh1d,,در انتظار تأیید
cmty16ucq01bxpbg4ss3glxdb,2832-hotmail-trust-oauth2-live-buffalo-bh1d,true-duplicate,3,Hotmail Trust OAuth2 Live Buffalo BH1D,—,ITEM-ACC-M,14000,0.03,2832,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,5095-hotmail-trust-oauth2-live-buffalo-bh1d,5095-hotmail-trust-oauth2-live-buffalo-bh1d,,در انتظار تأیید
cmty16udc01c7pbg40ndtxpwb,1071-klingai-random-750-1100-30-day-۱-ماهه,true-duplicate,2,KlingAI random 750-1100 30-day (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M,4358000,12.62,1071,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,هوش مصنوعی,نگهداشتن (مبنا),پایین,1071-klingai-random-750-1100-30-day-۱-ماهه,,,در انتظار تأیید
cmty16udh01c9pbg4zsjg7ky1,1801-klingai-random-750-1100-30-day-۱-ماهه,true-duplicate,2,KlingAI random 750-1100 30-day (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M,4379000,12.68,1801,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,هوش مصنوعی,ادغام/آرشیو,پایین,1071-klingai-random-750-1100-30-day-۱-ماهه,1071-klingai-random-750-1100-30-day-۱-ماهه,,در انتظار تأیید
cmty16udm01cbpbg481wgs91p,3070-leonardo-ai-8500-credits-۱-ماهه,true-duplicate,2,Leonardo AI 8500 Credits (۱ ماهه),— API — ۸۵۰۰ کردیت (۱ ماهه) — بدون گارانتی,ITEM-API-8500-1M-NOWAR,682000,1.48,3070,API/توکن,8500 کردیت,۱ ماهه,بدون گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,ادغام/آرشیو,پایین,3292-leonardo-ai-8500-credits-۱-ماهه,3292-leonardo-ai-8500-credits-۱-ماهه,,در انتظار تأیید
cmty16udq01cdpbg4hyggegm1,3292-leonardo-ai-8500-credits-۱-ماهه,true-duplicate,2,Leonardo AI 8500 Credits (۱ ماهه),— API — ۸۵۰۰ کردیت (۱ ماهه) — بدون گارانتی,ITEM-API-8500-1M-NOWAR,475000,1.03,3292,API/توکن,8500 کردیت,۱ ماهه,بدون گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,نگهداشتن (مبنا),پایین,3292-leonardo-ai-8500-credits-۱-ماهه,,,در انتظار تأیید
cmty16udw01cfpbg4q6xg3e16,3342-leonardo-ai-8k-85k-cre-۱۴-روزه,true-duplicate,2,Leonardo AI 8k-8.5K Cre (۱۴ روزه),— (۱۴ روزه) — با گارانتی,ITEM-ACC-14D,917000,1.99,3342,نامشخص,,۱۴ روزه,با گارانتی,غیرفعال,هوش مصنوعی,ادغام/آرشیو,پایین,3706-leonardo-ai-8k-85k-cre-۱۴-روزه,3706-leonardo-ai-8k-85k-cre-۱۴-روزه,,در انتظار تأیید
cmty16ue101chpbg44tdjkcnx,3706-leonardo-ai-8k-85k-cre-۱۴-روزه,true-duplicate,2,Leonardo AI 8k-8.5K Cre (۱۴ روزه),— (۱۴ روزه) — با گارانتی,ITEM-ACC-14D,475000,1.03,3706,نامشخص,,۱۴ روزه,با گارانتی,غیرفعال,هوش مصنوعی,نگهداشتن (مبنا),پایین,3706-leonardo-ai-8k-85k-cre-۱۴-روزه,,,در انتظار تأیید
cmty16ue501cjpbg4xx171skt,2572-leonardo-ai-essential-8500-credit-24h-۱-ماهه,true-duplicate,2,LEONARDO AI Essential 8500 Credit - 24H (۱ ماهه),— API — ۸۵۰۰ کردیت (۱ ماهه) — با گارانتی,ITEM-API-8500-1M,891000,2.15,2572,API/توکن,8500 کردیت,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,نگهداشتن (مبنا),پایین,2572-leonardo-ai-essential-8500-credit-24h-۱-ماهه,,,در انتظار تأیید
cmty16uea01clpbg4rtjlc32q,2961-leonardo-ai-essential-8500-credit-24h-۱-ماهه,true-duplicate,2,LEONARDO AI Essential 8500 Credit - 24H (۱ ماهه),— API — ۸۵۰۰ کردیت (۱ ماهه) — با گارانتی,ITEM-API-8500-1M,949000,2.29,2961,API/توکن,8500 کردیت,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,ادغام/آرشیو,پایین,2572-leonardo-ai-essential-8500-credit-24h-۱-ماهه,2572-leonardo-ai-essential-8500-credit-24h-۱-ماهه,,در انتظار تأیید
cmty16uf201cxpbg4h2owvws4,3103-magica-30m-credit-day-۱-ماهه,true-duplicate,2,Magica 30M Credit day (۱ ماهه),Magica API — ۳۰M توکن (۱ ماهه) — با گارانتی,MAGICA-API-30M-1M,2803000,7.61,3103,API/توکن,30M توکن,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,ادغام/آرشیو,بالا,3223-magica-30m-credit-day-۱-ماهه,3223-magica-30m-credit-day-۱-ماهه,,در انتظار تأیید
cmty16uf701czpbg41sx7nqx7,3223-magica-30m-credit-day-۱-ماهه,true-duplicate,2,Magica 30M Credit day (۱ ماهه),Magica API — ۳۰M توکن (۱ ماهه) — با گارانتی,MAGICA-API-30M-1M,2599000,7.05,3223,API/توکن,30M توکن,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,نگهداشتن (مبنا),بالا,3223-magica-30m-credit-day-۱-ماهه,,,در انتظار تأیید
cmty16ufb01d1pbg4m5gi5kjn,2960-magica-40m-day-۱-ماهه,true-duplicate,4,magica 40M day (۱ ماهه),Magica (۱ ماهه) — با گارانتی,MAGICA-ACC-1M,2803000,7.61,2960,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,نگهداشتن (مبنا),پایین,2960-magica-40m-day-۱-ماهه,,,در انتظار تأیید
cmty16ufg01d3pbg461d36dtt,3026-magica-40m-day-۱-ماهه,true-duplicate,4,magica 40M day (۱ ماهه),Magica (۱ ماهه) — با گارانتی,MAGICA-ACC-1M,3157000,8.57,3026,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2960-magica-40m-day-۱-ماهه,2960-magica-40m-day-۱-ماهه,,در انتظار تأیید
cmty16ufk01d5pbg41wzc38se,3104-magica-40m-day-۱-ماهه,true-duplicate,4,magica 40M day (۱ ماهه),Magica (۱ ماهه) — با گارانتی,MAGICA-ACC-1M,3551000,9.64,3104,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2960-magica-40m-day-۱-ماهه,2960-magica-40m-day-۱-ماهه,,در انتظار تأیید
cmty16ufp01d7pbg4qtc9nliv,3539-magica-40m-day-۱-ماهه,true-duplicate,4,magica 40M day (۱ ماهه),Magica (۱ ماهه) — با گارانتی,MAGICA-ACC-1M,3481000,10.08,3539,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2960-magica-40m-day-۱-ماهه,2960-magica-40m-day-۱-ماهه,,در انتظار تأیید
cmty16ug601dbpbg4vm6s6e36,1439-meitu-svip-vip-1-device-۱-ماهه,true-duplicate,2,Meitu Svip (Vip+) 1 device () (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M-VIP,1157000,2.79,1439,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,طراحی و گرافیک,نگهداشتن (مبنا),پایین,1439-meitu-svip-vip-1-device-۱-ماهه,,,در انتظار تأیید
cmty16ugf01ddpbg4zj6hky2b,1771-meitu-svip-vip-1-device-۱-ماهه,true-duplicate,2,Meitu Svip (Vip+) 1 device () (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M-VIP,1873000,4.52,1771,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,طراحی و گرافیک,ادغام/آرشیو,پایین,1439-meitu-svip-vip-1-device-۱-ماهه,1439-meitu-svip-vip-1-device-۱-ماهه,,در انتظار تأیید
cmty16uiq01dtpbg47mb2zqg5,3305-netflix-4k-ultra-hd-۱-ماهه,true-duplicate+misleading-title,6,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,929000,2.24,3305,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,ادغام/آرشیو,پایین,4563-slot-netflix-4k-premium-1-month-full-warranty-,4563-slot-netflix-4k-premium-1-month-full-warranty-,,در انتظار تأیید
cmty16uiv01dvpbg4d03zaxwi,3585-netflix-4k-ultra-hd-۱-ماهه,true-duplicate+misleading-title,6,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,1368000,3.3,3585,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,ادغام/آرشیو,پایین,4563-slot-netflix-4k-premium-1-month-full-warranty-,4563-slot-netflix-4k-premium-1-month-full-warranty-,,در انتظار تأیید
cmty16uj001dxpbg4j36w5de7,1814-netflix-4k-ultra-hd-۱-ماهه,misleading-title,16,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,1683000,4.06,1814,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16uj501dzpbg44jv0b7ol,1553-netflix-4k-ultra-hd-۱-ماهه,true-duplicate+misleading-title,3,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,1032000,2.49,1553,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,ادغام/آرشیو,پایین,4589-netflix-4k-ultra-hd-۱-ماهه,4589-netflix-4k-ultra-hd-۱-ماهه,,در انتظار تأیید
cmty16uja01e1pbg48ii5xssd,3578-netflix-4k-ultra-hd-۱-ماهه,true-duplicate+misleading-title,3,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,1368000,3.3,3578,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,ادغام/آرشیو,پایین,4589-netflix-4k-ultra-hd-۱-ماهه,4589-netflix-4k-ultra-hd-۱-ماهه,,در انتظار تأیید
cmty16ujg01e3pbg46goua3bf,4589-netflix-4k-ultra-hd-۱-ماهه,true-duplicate+misleading-title,3,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,364000,0.79,4589,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,نگهداشتن (مبنا),پایین,4589-netflix-4k-ultra-hd-۱-ماهه,,,در انتظار تأیید
cmty16ujl01e5pbg4cnm2c1d4,585-netflix-4k-ultra-hd-۱-ماهه,misleading-title,16,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه),NETFLIX-ACC-1M,1451000,3.5,585,نامشخص,,۱ ماهه,,غیرفعال,استریم و سرگرمی,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16ujq01e7pbg47ip5qu0m,3584-netflix-4k-ultra-hd-۱-ماهه,true-duplicate+misleading-title,6,اشتراک نتفلیکس پرمیوم 4K Ultra HD (۱ ماهه اختصاصی),Netflix 4K Ultra HD (۱ ماهه) — با گارانتی,NETFLIX-ACC-1M,590000,1.28,3584,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,ادغام/آرشیو,پایین,4563-slot-netflix-4k-premium-1-month-full-warranty-,4563-slot-netflix-4k-premium-1-month-full-warranty-,,در انتظار تأیید
cmty16ujv01e9pbg4auiqcqw9,3057-notion-plus-۱-ساله,true-duplicate,2,Notion Plus (۱ ساله),— (۱ ساله) — با گارانتی,ITEM-ACC-1M,4379000,12.68,3057,نامشخص,,۱ ساله,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,2727-notion-plus-۱-ساله,2727-notion-plus-۱-ساله,,در انتظار تأیید
cmty16uk501edpbg4t6q4ta35,2930-office-365-admin-family-۱-ماهه,true-duplicate,2,Office 365 Admin Family (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M,1032000,2.49,2930,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,4270-office-365-admin-family-۱-ماهه,4270-office-365-admin-family-۱-ماهه,,در انتظار تأیید
cmty16uka01efpbg46fuhicic,4270-office-365-admin-family-۱-ماهه,true-duplicate,2,Office 365 Admin Family (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M,842000,2.03,4270,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,نگهداشتن (مبنا),پایین,4270-office-365-admin-family-۱-ماهه,,,در انتظار تأیید
cmty16uld01evpbg40g0idna6,1485-replit-core-1-month-۱-ساله,true-duplicate,2,Replit Core - 1 month (۱ ساله),— (۱ ساله) — با گارانتی,ITEM-ACC-1M,9791000,30.36,1485,نامشخص,,۱ ساله,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,نگهداشتن (مبنا),پایین,1485-replit-core-1-month-۱-ساله,,,در انتظار تأیید
